KPF,KPL,PNV,First Sentence in First Paragraph,First sentence in last Paragraph,First sentence in any of other paragraphs,Sentence location in other paragraphs,Sentence location in first and last paragraph,cosine Similarity with title,common keyphrases with title,sentence centrality,sentence length is short/long,sentence length equation,cue phrases,strong words,number scores,sentence begins with weak word,weak word score in other location in sentence,Label
0.479166667,1,0,0,0,0,0,0.40824829,0,1,0.375,0,0.705882353,0,0,0,0,0,0
0.145833333,0,0,0,0,0,0,0.377964473,0,0,0.75,0,0.764705882,0,0,0,0,0,1
0.583333333,0,0,0,0,0,0,0.353553391,0,1,0.5,0,0.529411765,0,0,0,0,0,0
0.604166667,1,0,0,0,0,0,0.333333333,0,1,0.875,0,1,0,0,0,0,0,0
0.270833333,1,0,0,0,0,0,0.316227766,0,0,1,0,0.764705882,0,0,0,0,0,0
0.479166667,1,0,0,0,0,0,0.301511345,0,1,0.25,0,0.764705882,0,0,0,0,0,1
0.729166667,0,0,0,0,0,0,0.288675135,0,1,0.625,0,0.588235294,0,0,0,0,0,0
0.104166667,0,0,0,0,0,0,0.277350098,0,0,0.75,0,0.470588235,0,0,0,0,0,1
0,0,0,0,0,0,0,0.267261242,0,0,0.625,0,0.647058824,0,0,0,0,0,0
0,0,0,0,0,0,0,0.25819889,0,0,0.75,0,0.529411765,0,0,0,0,0,0
0.583333333,0,0,0,0,0,0,0.25,0,1,0.75,0,0.705882353,0,0,1,0,0,0
0.625,0,0,0,0,0,0,0.242535625,0,1,0.375,0,0.705882353,0,0,0,0,0,0
0.625,0,0,0,0,0,0,0.23570226,0,1,0.5,0,0.823529412,0,0,0,0,0,1
0,0,0,0,0,0,0,0.229415734,0,0,0.125,0,0.529411765,0,0,0,0,0,0
0.625,0,0,0,0,0,0,0.223606798,0,1,0.5,0,0.470588235,0,0,0,0,0,0
0.479166667,1,0,0,0,0,0,0.21821789,0,1,0.25,0,0.529411765,0,0,0,0,0,0
0.479166667,1,0,0,0,0,0,0.213200716,0,1,0.5,0,0.705882353,0,0,0,0,0,0
0,0,0,0,0,0,0,0.208514414,0,0,0.625,0,0.705882353,0,0,0,0,0,0
0.479166667,1,0,0,0,0,0,0.204124145,0,1,0.375,0,0.470588235,0,0,0,0,0,0
0.479166667,1,0,0,0,0,0,0.2,0,1,0.5,0,0.588235294,0,0,0,0,0,0
0.479166667,1,0,0,0,0,0,0.196116135,0,1,0.875,0,0.588235294,0,0,0,0,0,1
0,0,0,0,0,0,0,0.19245009,0,0,0.75,0,0.352941176,0,0,0,0,0,0
0,0,0,0,0,0,0,0.188982237,0,0,0.625,0,0.529411765,0,0,0,0,0,0
0.5,1,0,0,0,0,0,0.185695338,0,1,0.25,0,0.882352941,0,0,0,0,0,0
0.479166667,1,0,0,0,0,0,0.182574186,0,1,0.625,1,0,0,0,0,0,0,0
0.0625,1,0,0,0,0,0,0.179605302,0,0,0.375,0,0.529411765,0,0,0,0,0,0
0.479166667,1,0,0,0,0,0,0.176776695,0,1,0.5,0,0.529411765,0,0,0,0,0,0
0.479166667,1,0,0,0,0,0,0.174077656,0,1,0.5,0,0.529411765,0,0,0,0,0,0
0.729166667,0,0,0,0,0,0,0.171498585,0,1,0.375,0,0.647058824,0,0,0,0,0,1
0.242424242,0,0,1,0,0,0,0,0.170739248,1,0.25,0,0.36,0,0,0.2,0,0,1
0.333333333,0,0,0,0,0,0,0.707106781,0,1,0.25,0,1,0,0,0,0,0,0
0.333333333,0,0,0,0,0,0,0.577350269,0,1,0.25,0,0.44,0,0,0,0,0,0
0.333333333,0,0,0,0,0,0,0.5,0,1,0.25,0,0.72,0,0,0,0,0,0
0.151515152,0,0,0,0,0,0,0.447213595,0.171190047,1,0.75,0,0.44,0,0,0.6,0,0,1
0.151515152,0,0,0,0,0,0,0.40824829,0.178281511,1,0.75,0,0.36,0,0,0,0,0,1
0.090909091,0,0,0,0,0,0,0.377964473,0,0,0.25,0,0.28,0,0,0,0,0,0
0.515151515,0,0,0,0,0,0,0.353553391,0.201702882,1,0.25,0,0.64,0,0,0,0,0,0
0.393939394,1,0,0,0,0,0,0.333333333,0,1,0.25,0,0.4,0,0,0,0,0,0
0.545454545,0,0,0,0,0,0,0.316227766,0,1,0.25,1,0,0,0,0,0,0,0
0.151515152,0,0,0,1,0,0,0,0.179869291,1,0.5,0,0.56,0,0,0,0,0,0
0.333333333,0,0,0,0,0,0,0.707106781,0,1,0.25,0,0.52,0,0,0,0,0,1
0.333333333,0,0,0,0,0,0,0.577350269,0,1,0.25,0,0.36,0,0,0,0,0,1
0.333333333,0,0,0,0,0,0,0.5,0,1,0.5,0,0.28,0,0,0,0,0,0
0,0,0,0,0,0,0,0.447213595,0,0,0.25,0,0.44,0,0,0,0,0,0
0,0,0,0,0,0,0,0.40824829,0,1,1,0,0.32,0,0,0,0,0,0
0.333333333,0,0,0,0,0,0,0.377964473,0,1,0.5,0,0.4,0,0,0,0,0,1
0.333333333,0,0,0,0,0,0,0.353553391,0,1,0.25,0,0.4,0,0,0.2,0,0,0
0.217948718,0,0,1,0,0,0,0,0,1,0.333333333,0,0.048387097,0,0,0,0,0,0
0.217948718,0,0,0,0,0,0,0.707106781,0,1,0.555555556,0,0.241935484,0,0,0,0,0,0
0.064102564,0,0,0,0,0,0,0.577350269,0,0,0.666666667,0,0.225806452,0,0,0,0,0,0
0,0,0,0,0,0,0,0.5,0,0,0.444444444,0,0.096774194,0,0,0,0,0,0
0.41025641,0,0,0,0,1,0,0,0,1,0.444444444,0,0.177419355,0,0,0,0,0,1
0.371794872,0,0,0,0,0,0.40824829,0,0,1,0.333333333,0,0.338709677,0,0,0,0,0,1
0.243589744,0,0,0,0,0,0.377964473,0,0,1,0.333333333,0,0.241935484,0,0,0,0,0,0
0.064102564,0,0,0,0,0,0.353553391,0,0,0,0.222222222,0,0.209677419,0,0,0,0,0,0
0,0,0,0,0,0,0.333333333,0,0,0,0.555555556,0,0.209677419,0,0,0,0,0,0
0.448717949,1,0,0,0,0,0.316227766,0,0,1,1,0,0.338709677,0,0,0,0,0,0
0.282051282,0,0,0,0,0,0.301511345,0,0,1,0.111111111,0,0.177419355,0,0,0,0,0,0
0,0,0,0,0,0,0.288675135,0,0,0,0.222222222,0,0.14516129,0,0,0,0,0,1
0.025641026,0,0,0,0,0,0.277350098,0,0,0,0.444444444,0,0.580645161,0,0,0,0,0,0
0.217948718,0,0,0,0,0,0.267261242,0,0,1,0.333333333,0,0.516129032,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0.444444444,0,0.129032258,0,0,0,0,0,0
0.346153846,0,0,0,0,0,0.301511345,0,0,1,0.333333333,0,1,0.666666667,0,0.333333333,0,0,0
0.346153846,0,0,0,0,1,0,0,0,1,0.444444444,0,0.774193548,0,0,0,0,0,0
0.256410256,1,0,0,0,0,0.23570226,0,0,1,0.333333333,0,0.387096774,0.333333333,0,0,0,0,0
0.282051282,0,0,0,0,0,0.229415734,0,0,1,0.444444444,0,0.5,0,0,0.333333333,0,0,0
0.371794872,0,0,0,0,0,0.223606798,0,0,1,0.444444444,0,0.838709677,0,0,0.166666667,0,0,0
0.346153846,0,0,0,1,0,0,0,0,1,0.222222222,0,0.161290323,0,0,0,0,0,1
0.346153846,0,0,0,0,0,0,0.707106781,0,1,0.222222222,0,0.387096774,0,0,0.166666667,0,0,0
0.346153846,0,0,0,0,0,0,0.577350269,0,1,0.333333333,0,0.322580645,0,0,0,0,0,1
0.371794872,0,0,0,0,0,0,0.5,0,1,0.333333333,0,0.516129032,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0.12967811,0,0.2,0,0.196078431,0,0,0,0,0,1
0,0,0,0,0,0,0,0.707106781,0.141994197,0,0.6,0,0.215686275,0,0,0,0,0,0
0.622641509,0,0,0,1,0,0,0,0,0,0.6,0,0.450980392,0,0,0,0,-0.034482759,1
0.41509434,0,0,0,0,0,0,0.707106781,0,0,0.2,0,0.333333333,0,0,0,0,0,1
0.056603774,1,0,0,0,0,0,0.577350269,0.109406849,0,1,0,0.392156863,0,0,0,0,0,0
0.471698113,0,0,0,0,0,0,0.5,0,0,0.4,0,0.235294118,0,0,0,0,0,0
0.358490566,0,0,0,0,0,0,0.447213595,0,0,0.6,0,0.294117647,0,0,0.4,0,0,1
0.41509434,0,0,0,0,0,0,0.40824829,0,0,0.6,0,0.470588235,0,0,0,0,0,0
0,0,0,0,0,0,0,0.377964473,0.086875209,0,0.4,0,0.333333333,0,0,0,0,0,1
0.452830189,1,0,0,0,0,0,0.353553391,0,0,0.8,0,0.588235294,0,0,0,0,0,1
0.41509434,1,0,0,0,0,0,0.333333333,0,0,0.2,0,0.647058824,0,0,0.2,0,0,1
0.528301887,0,0,0,0,0,0,0.316227766,0.074276399,0,0.8,0,1,0,0,0,0,-0.014084507,0
0.471698113,0,0,0,0,0,0,0.301511345,0,0,1,0,0.62745098,0,0,0,0,0,1
0.358490566,0,0,0,0,0,0,0.288675135,0.086923784,0,0.2,0,0.274509804,0,0,0.4,0,0,0
0.358490566,0,0,0,0,0,0,0.277350098,0,0,0.4,0,0.294117647,0,0,0,0,0,0
0.471698113,0,0,0,0,0,0,0.267261242,0.063983106,0,0.4,0,0.568627451,0,0,0,0,-0.027027027,0
0.358490566,0,0,0,0,0,0,0.25819889,0,0,0.4,0,0.274509804,0,0,0,0,0,1
0.358490566,0,0,0,0,0,0,0.25,0,0,0.8,0,0.294117647,0,0,0,0,0,0
0.433962264,0,0,0,0,0,0,0.242535625,0,0,0.2,0,0.68627451,0,0,0,0,0,0
0.433962264,0,0,0,0,0,0,0.23570226,0,0,1,0,0.352941176,0,0,0,0,0,0
0.075471698,0,0,0,0,0,0,0.229415734,0,0,0.6,0,0.274509804,0,0,0,0,0,0
0.433962264,0,0,0,0,0,0,0.223606798,0,0,0.6,0,0.392156863,0,0,0,0,-0.033333333,0
0.358490566,0,0,0,0,0,0,0.21821789,0,0,0.4,0,0.411764706,0,0,0,0,0,0
0.528301887,0,0,0,0,0,0,0.213200716,0.092444771,0,0.8,0,0.647058824,0,0,0,0,-0.020408163,0
0.311111111,1,0,1,1,0,0,0,0,1,0.6,0,0.612903226,0,0,0,0,0,0
0.311111111,1,0,0,0,0,0,0.707106781,0,1,0.4,0,0.709677419,0,0,0,0,0,0
0.4,0,0,0,0,0,0,0.577350269,0,1,0.4,0,0.35483871,0,0,0.111111111,0,0,0
0.266666667,0,0,0,0,0,0,0.5,0,1,0.2,0,0.290322581,0,0,0.222222222,0,0,1
0.4,0,0,0,0,0,0,0.447213595,0,1,0.2,0,0.580645161,0,0,0.111111111,0,0,0
0.422222222,0,0,0,0,0,0,0.40824829,0,1,0.2,0,1,0,0,0.222222222,0,0,0
0.355555556,0,0,0,0,0,0,0.377964473,0,1,0.4,0,0.64516129,0,0,0,0,0,0
0.355555556,0,0,0,0,0,0,0.353553391,0,1,1,0,0.64516129,0,0,0.222222222,0,0,1
0.488888889,0,0,0,0,0,0,0.333333333,0,1,0.4,0,0.419354839,0,0,0.111111111,0,0,1
0.355555556,0,0,0,0,0,0,0.316227766,0,1,0.4,0,0.870967742,0,0,0,0,0,0
0.044444444,1,0,0,0,0,0,0.301511345,0,0,0.4,0,0.322580645,0,0,0,0,0,1
0.488888889,0,0,0,0,0,0,0.288675135,0,1,0.2,0,0.741935484,0,0,0,0,0,0
0.444444444,0,0,0,0,0,0,0.277350098,0,1,0.2,0,0.967741935,0,0,0,0,-0.02173913,0
0.615384615,0,0,1,1,0,0,0,0,1,0.75,0,0.444444444,0,0,0,0,0,0
0.461538462,0,0,0,0,0,0,0.707106781,0,1,0.75,0,0.740740741,0,0,0,0,0,1
0.346153846,0,0,0,0,0,0,0.577350269,0,1,0.25,0,0.518518519,0,0,0,0,0,0
0.115384615,0,0,0,0,0,0,0.5,0,0,0.25,0,0.407407407,0,0,0,0,0,0
0.461538462,0,0,0,0,0,0,0.447213595,0,1,0.5,0,0.37037037,0,0,0,0,0,1
0.5,1,0,0,0,0,0,0.40824829,0,1,0.5,0,0.296296296,0,0,0,0,0,1
0.615384615,0,0,0,0,0,0,0.377964473,0,1,1,0,0.444444444,0,0,0,0,0,0
0.423076923,1,0,0,0,0,0,0.353553391,0,1,0.75,0,0.666666667,0,0,0,0,0,1
0.346153846,0,0,0,0,0,0,0.333333333,0,1,0.25,0,0.37037037,0,0,0,0,0,0
0,0,0,0,0,0,0,0.316227766,0,0,0.5,0,1,0,0,0,0,0,0
0.346153846,0,0,0,0,0,0,0.301511345,0,1,0.25,0,0.407407407,0,0,0,0,0,0
0.192307692,0,0,0,0,0,0,0.288675135,0,0,0.5,0,0.407407407,0,0,0,0,0,0
0,0,0,0,0,0,0,0.277350098,0,0,0.5,0,0.222222222,0,0,0,0,0,1
0.5,0,1,1,1,0,0,0,0,1,0.2,0,0.684210526,0,0,0,0,0,1
0.3125,0,1,0,0,0,0,0.707106781,0,1,0.2,0,0.263157895,0,0,0,0,0,0
0,0,0,0,0,0,0,0.577350269,0,0,0.2,0,0.473684211,1,0,0.090909091,0,0,1
0.479166667,0,0,0,0,0,0,0.5,0,1,0.4,0,0.736842105,0,0,0,0,0,0
0.3125,0,1,0,0,0,0,0.447213595,0,1,0.4,0,0.368421053,0,0,0,0,0,1
0.75,0,0,0,0,0,0,0.40824829,0,1,0.6,1,0,0,0,0.181818182,0,0,0
0.3125,0,1,0,0,0,0,0.377964473,0,1,0.2,0,0.684210526,0,0,0.363636364,0,-0.043478261,1
0.3125,0,1,0,0,0,0,0.353553391,0,1,0.4,0,0.368421053,0,0,0,0,0,0
0,0,0,0,0,0,0,0.333333333,0,0,0.6,0,0.368421053,0,0,0,0,0,1
0.583333333,0,1,0,0,0,0,0.316227766,0,1,0.6,0,0.421052632,0,0,0,0,0,0
0.604166667,0,0,0,0,0,0,0.301511345,0,1,1,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0.288675135,0,0,0.4,0,0.263157895,0,0,0,0,0,0
0.583333333,0,1,0,0,0,0,0.277350098,0,1,0.2,0,0.105263158,0,0,0,0,0,1
0.3125,0,1,0,0,0,0,0.267261242,0,1,0.2,0,0.421052632,0,0,0,0,0,0
0.75,0,0,0,0,0,0,0.25819889,0,1,1,0,0.578947368,0,0,0,0,0,0
0.583333333,0,0,0,0,0,0,0.25,0,1,0.4,0,0.578947368,0,0,0.181818182,0,0,0
0.395833333,0,0,0,0,0,0,0.242535625,0,1,0.4,0,0.473684211,0,0,0,0,0,0
0.270833333,0,0,0,0,0,0,0.23570226,0,0,0.6,0,0.210526316,0,0,0,0,0,0
0,0,0,0,0,0,0,0.229415734,0,0,0.6,0,0.736842105,0,0,0,0,0,0
0.1875,0,0,0,0,0,0,0.223606798,0,0,0.8,0,0.263157895,0,0,0.090909091,0,0,0
0,0,0,0,0,0,0,0.21821789,0,0,0.4,0,0.421052632,0,0,0,0,0,0
0.479166667,0,0,0,0,0,0,0.213200716,0,1,1,0,0.736842105,0,0,0,0,0,0
0,0,0,0,0,0,0,0.208514414,0,0,0.2,0,0.315789474,0,0,0.090909091,0,0,0
0,0,0,0,0,0,0,0.204124145,0,0,0.6,0,0.315789474,0,0,0,0,0,0
0.27027027,1,0,1,0,0,0,0,0,1,0.5,0,0.344827586,0,0,0,0,0,1
0.189189189,1,0,0,0,0,0,0.707106781,0,1,1,0,0.344827586,0,0,0,0,0,0
0.459459459,0,0,0,0,0,0,0.577350269,0,1,0.666666667,0,0.551724138,0,0,0,0,0,1
0.27027027,0,0,0,0,0,0,0.5,0,1,0.333333333,0,0.172413793,0,0,0,0,0,0
0,0,0,0,0,0,0,0.447213595,0,0,0.166666667,0,0.172413793,0,0,0,0,0,1
0.351351351,0,0,0,1,0,0,0,0,1,0.166666667,0,0.620689655,0,0,0,0,0,0
0,0,0,0,0,0,0,0.707106781,0,1,0.666666667,0,0.310344828,0,0,0,0,0,1
0.324324324,1,0,0,0,0,0,0.577350269,0,0,0.5,0,0.862068966,0,0,0.2,0,0,0
0.135135135,0,0,0,0,0,0,0.5,0,0,0.666666667,0,0.310344828,0,0,0.2,0,0,0
0.27027027,0,0,0,0,0,0,0.447213595,0,1,0.166666667,0,1,0,0,0.2,0,0,0
0,0,0,0,0,0,0,0.40824829,0,0,0.666666667,0,0.275862069,0,0,0,0,0,1
0.216216216,0,0,0,0,0,0,0.377964473,0,1,0.5,0,0.586206897,0,0,0.4,0,0,0
0.297297297,1,0,0,0,0,0,0.353553391,0,0,0.666666667,0,0.896551724,0,0,0,0,-0.02173913,0
0.594594595,0,0,0,0,0,0,0.333333333,0,1,0.5,0,0.862068966,0,0,0,0,0,0
0.459459459,0,0,0,0,0,0,0.316227766,0,1,0.666666667,0,0.862068966,0,0,0,0,0,0
0.344827586,1,0,1,0,0,0,0,0,0,0.4,0,0.954545455,0,0,0,0,0,0
0.586206897,1,0,0,0,0,0,0.707106781,0.116138451,1,0.3,0,0.772727273,0,1,0,0,0,0
0.551724138,0,0,0,0,1,0,0,0.119936633,1,0.1,0,0.636363636,0,0,0,0,-0.055555556,1
0.344827586,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,-0.035714286,1
0.137931034,1,0,0,0,0,0.301511345,0,0,0,0.4,0,0.363636364,0,0,0,0,0,1
0.137931034,1,0,0,0,0,0.288675135,0,0,1,0.5,0,0.727272727,0,0,0,0,0,1
0.310344828,0,0,0,0,0,0.277350098,0,0.145121646,1,0.5,0,0.545454545,0,0,0,0,0,1
0.344827586,1,0,0,0,0,0.267261242,0,0.156812427,1,0.6,0,0.5,0,0,0,0,0,1
0,0,0,0,0,1,0,0,0,0,0.8,0,0.318181818,0,0,0,0,0,1
0,0,0,0,0,0,0.23570226,0,0,0,0.4,0,0.5,0,0,0,0,-0.0625,1
0,0,0,0,0,0,0.229415734,0,0,0,0.5,0,0.727272727,1,0,0,0,0,1
0.310344828,0,0,0,0,1,0,0,0.127695085,1,1,0,0.772727273,0,0,0,0,0,0
0,0,0,0,0,0,0.19245009,0,0,1,0.4,0,0.272727273,0,0,0,0,0,0
0,0,0,0,0,0,0.188982237,0,0,0,0.3,0,0.590909091,0,0,1,0,0,0
0,0,0,0,0,0,0.185695338,0,0,0,0.4,0,0.681818182,0,0,0,0,0,0
0.24137931,0,0,0,0,0,0.182574186,0,0,1,0.5,0,0.590909091,0,0,0,0,-0.058823529,0
0.551724138,0,0,0,0,1,0,0,0.201590795,1,0.4,0,0.818181818,0,0,0,0,-0.035714286,0
0.310344828,0,0,0,0,0,0.162221421,0,0.115554992,1,0.3,0,0.681818182,0,0,0,0,0,0
0.24137931,0,0,0,1,0,0,0,0,1,0.5,0,0.318181818,0,0,0,0,0,0
0.310344828,0,0,0,0,0,0,0.707106781,0.157439085,1,0.2,0,0.363636364,0,0,0,0,0,0
0.413793103,0,0,0,0,0,0,0.577350269,0.15732335,1,0.4,0,0.409090909,0,0,0,0,0,0
0.264705882,0,1,1,0,0,0,0,0,1,0.428571429,0,0.366666667,0,0,0,0,0,0
0.264705882,0,1,0,0,0,0,0.707106781,0,1,0.857142857,0,1,0,0,0,0,0,1
0.352941176,1,0,0,0,1,0,0,0,1,0.428571429,0,0.733333333,0,0,0,0,0,1
0.558823529,1,0,0,0,1,0,0,0,1,0.428571429,1,0,0,0,0,0,-0.015625,0
0.529411765,0,1,0,0,1,0,0,0,1,0.142857143,0,0.633333333,0,0,0,0,-0.037037037,1
0.264705882,0,0,0,0,1,0,0,0,0,0.142857143,0,0.266666667,0,0,0,0,0,0
0,0,0,0,0,0,0.19245009,0,0,0,0.142857143,0,0.266666667,0,0,0,0,0,0
0.529411765,0,1,0,0,0,0.188982237,0,0,1,0.142857143,0,0.233333333,0,0,0,0,0,0
0.264705882,0,0,0,0,1,0,0,0,0,0.571428571,0,0.133333333,0,0,0,0,0,1
0.058823529,1,0,0,0,0,0.162221421,0,0,0,0.857142857,0,0.2,0,0,0,0,0,0
0.294117647,1,0,0,0,0,0.160128154,0,0,0,0.571428571,0,0.3,0,0,0,0,0,0
0,0,0,0,0,0,0.158113883,0,0,0,0.285714286,0,0.266666667,0,0,0.5,0,0,0
0.323529412,1,0,0,0,1,0,0,0,0,1,0,0.233333333,0,0,0,0,0,1
0.323529412,1,1,0,0,0,0.140028008,0,0,1,0.285714286,0,0.266666667,0,0,0.5,0,0,0
0.264705882,0,1,0,0,0,0.138675049,0,0,1,0.571428571,0,0.2,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0.428571429,0,0.6,0,0,0,0,-0.038461538,0
0.264705882,0,0,0,0,0,0,0.707106781,0,0,0.285714286,0,0.3,0,0,0,0,0,0
0.529411765,0,1,0,0,0,0,0.577350269,0,1,0.142857143,0,0.4,0,0,0,0,0,0
0.238095238,0,0,1,1,0,0,0,0.065938047,0,0.5,0,0.46875,0,0,0,0,0,0
0.238095238,0,0,0,0,0,0,0.707106781,0,0,0.5,0,0.4375,0,0,1,0,0,0
0,0,0,0,0,0,0,0.577350269,0.134691818,0,1,0,0.1875,0,0,0,0,0,0
0.523809524,1,0,0,0,0,0,0.5,0,0,1,0,0.9375,0,0,0,0,0,1
0.666666667,1,0,0,0,0,0,0.447213595,0,0,1,0,0.65625,0,0,0,0,-0.032258065,0
0.333333333,1,0,0,0,0,0,0.40824829,0,0,1,0,1,1,0,0,0,-0.022727273,0
0.428571429,1,0,0,0,0,0,0.377964473,0,0,0.5,0,0.375,0,0,0,0,0,1
0,0,0,0,0,0,0,0.353553391,0,0,0.5,0,0.1875,0,0,0,0,0,0
0.666666667,0,0,1,1,0,0,0,0.142391064,1,1,0,1,0,0,0.333333333,0,0,0
0,0,0,0,0,0,0,0.707106781,0,0,1,0,0.108108108,0,0,0,0,0,0
0.148148148,0,0,0,0,0,0,0.577350269,0.106338366,1,1,0,0.918918919,0,0,0.166666667,0,0,0
0.37037037,0,0,0,0,0,0,0.5,0,0,1,0,0.432432432,0,0,0,0,0,0
0.111111111,1,0,0,0,0,0,0.447213595,0,0,1,0,0.324324324,0,0,0,0,0,1
0.37037037,0,0,0,0,0,0,0.40824829,0.126370236,1,0.5,0,0.648648649,0,0,0.166666667,1,0,0
0.222222222,0,0,0,0,0,0,0.377964473,0,0,1,0,0.351351351,0,0,0.166666667,0,0,1
0,0,0,0,0,0,0,0.353553391,0,0,0.5,0,0.378378378,0,0,0,0,0,0
0.296296296,0,0,0,0,0,0,0.333333333,0,0,0.5,0,0.567567568,0,0,0,0,-0.032258065,1
0.185185185,0,0,0,0,0,0,0.316227766,0,0,0.5,0,0.243243243,0,0,0.166666667,0,0,0
0.333333333,0,0,0,0,0,0,0.301511345,0.244044561,1,0.5,0,0.324324324,0,0,0,0,0,1
0.236842105,1,0,1,1,0,0,0,0,1,0.4,0,0.357142857,0,0,0,0,0,1
0.5,0,0,0,0,0,0,0.707106781,0,1,0.6,0,0.803571429,0,0,0,0,-0.016949153,0
0.210526316,0,0,0,0,0,0,0.577350269,0,1,0.4,0,0.142857143,0,0,0.125,0,0,1
0,0,0,0,0,0,0,0.5,0,0,0.2,0,0.160714286,0,0,0.25,0,0,1
0.368421053,1,0,0,0,0,0,0.447213595,0,1,0.4,0,0.517857143,1,0,0.125,0,0,0
0.210526316,0,0,0,0,0,0,0.40824829,0,1,0.4,0,0.071428571,0,0,0.125,0,0,0
0,0,0,0,0,0,0,0.377964473,0,0,0.4,0,0.303571429,0,0,0.375,0,0,0
0,0,0,0,0,0,0,0.353553391,0,0,0.4,0,0.267857143,0,0,0,0,0,0
0.447368421,1,0,0,0,0,0,0.333333333,0,1,0.8,0,0.75,0,0,0,0,0,0
0.210526316,0,0,0,0,0,0,0.316227766,0,1,0.4,0,0.196428571,0,0,0,0,0,0
0,0,0,0,0,0,0,0.301511345,0,0,0.6,0,0.303571429,0,0,0,0,0,0
0,0,0,0,0,0,0,0.288675135,0,0,0.6,0,0.196428571,0,0,0,0,0,0
0.368421053,0,0,0,0,0,0,0.277350098,0,1,1,0,1,0,0,0,0,0,0
0.454545455,0,0,1,1,0,0,0,0,1,0.444444444,0,0.173913043,0,0,0,0,0,1
0,0,0,0,0,0,0,0.707106781,0,0,0.333333333,0,0.695652174,0,0,0,0,0,0
0.454545455,0,0,0,0,0,0,0.577350269,0,1,0.333333333,0,0.217391304,0,0,0,0,0,1
0.636363636,0,0,0,0,0,0,0.5,0,1,0.555555556,0,0.260869565,0,0,0,0,0,0
0.454545455,0,0,0,0,0,0,0.447213595,0,1,0.555555556,0,0.739130435,0,0,0,0,0,1
0.690909091,1,0,0,0,0,0,0.40824829,0,1,0.555555556,0,0.434782609,0,0,0,0,0,1
0,0,0,0,0,0,0,0.377964473,0,0,0.333333333,0,0.173913043,0,0,0,0,0,1
0.036363636,1,0,0,0,0,0,0.353553391,0,0,0.111111111,0,0.434782609,0,0,0,0,0,1
0,0,0,0,0,0,0,0.333333333,0,0,0.111111111,0,0.608695652,0,0,0,0,0,1
0.454545455,0,0,0,0,0,0,0.316227766,0,1,0.444444444,0,0.260869565,0,0,0,0,0,0
0.454545455,0,0,0,0,0,0,0.301511345,0,1,0.444444444,0,0.608695652,0,0,0,0,0,1
0.709090909,1,0,0,0,0,0,0.288675135,0,1,1,0,0.956521739,0,0,0,0,0,1
0.636363636,0,0,0,0,0,0,0.277350098,0,1,0.666666667,0,0.304347826,0,0,0,0,0,0
0.454545455,0,0,0,0,0,0,0.267261242,0,1,0.777777778,0,0.130434783,0,0,0,0,0,0
0.454545455,0,0,0,0,0,0,0.25819889,0,1,0.333333333,0,0.130434783,0,0,0,0,0,1
0,0,0,0,0,0,0,0.25,0,0,0.555555556,0,0.347826087,0,0,0,0,0,1
0,0,0,0,0,0,0,0.242535625,0,0,0.222222222,0,0.347826087,0,0,0,0,0,0
0.181818182,0,0,0,0,0,0,0.23570226,0,0,0.333333333,0,0.565217391,0,0,0,0,0,0
0,0,0,0,0,0,0,0.229415734,0,0,0.111111111,0,0.347826087,0,0,0,0,0,0
0.745454545,1,0,0,0,0,0,0.223606798,0,1,0.666666667,1,0,0,0,0,0,0,1
0.454545455,0,0,0,0,0,0,0.21821789,0,1,0.333333333,0,0.304347826,0,0,0.5,0,0,0
0.636363636,0,0,0,0,0,0,0.213200716,0,1,0.333333333,0,0.52173913,0,0,0,0,0,1
0,0,0,0,0,0,0,0.208514414,0,0,0.333333333,0,0.130434783,0,0,0,0,0,0
0.545454545,1,0,0,0,0,0,0.204124145,0,1,0.444444444,0,0.826086957,0,0,0.5,0,0,0
0.672727273,1,0,0,0,0,0,0.2,0,1,0.666666667,0,1,0,0,0,0,0,1
0.690909091,1,0,0,0,0,0,0.196116135,0,1,0.333333333,0,0.782608696,0,0,0,0,0,0
0,0,0,0,0,0,0,0.19245009,0,0,0.555555556,0,0.304347826,0,0,0,0,0,0
0,0,0,0,0,0,0,0.188982237,0,0,0.555555556,0,0.304347826,0,0,0,0,0,1
0.490909091,1,0,0,0,0,0,0.185695338,0,1,0.333333333,0,0.608695652,0,0,0,0,0,1
0,0,0,0,0,0,0,0.182574186,0,0,0.555555556,0,0.086956522,0,0,0,0,0,0
0.563636364,1,0,0,0,0,0,0.179605302,0,1,0.444444444,0,0.47826087,0,0,0,0,0,0
0.254545455,1,0,0,0,0,0,0.176776695,0,0,0.666666667,0,0.608695652,0,0,0,0,0,0
0,0,0,0,0,0,0,0.174077656,0,0,0.222222222,0,0.608695652,0,0,0,0,0,0
0.454545455,0,0,0,0,0,0,0.171498585,0,1,0.333333333,0,0.391304348,0,0,0,0,0,0
0,0,0,0,0,0,0,0.169030851,0,0,0.222222222,0,0.347826087,0,0,0,0,0,1
0.454545455,0,0,0,0,0,0,0.166666667,0,1,0.111111111,0,0.347826087,0,0,0,0,0,1
0.454545455,0,0,0,0,0,0,0.164398987,0,1,0.111111111,0,0.347826087,0,0,0,0,0,1
